5.5513E-01 5.6876E-03	-6.9293E-03
5.5625E-01 5.6648E-03	-6.9351E-03
5.5738E-01 5.6419E-03	-6.9408E-03
5.5850E-01 5.6191E-03	-6.9465E-03
5.5963E-01 5.5962E-03	-6.9705E-03
5.6075E-01 5.5733E-03	-7.0091E-03
5.6188E-01 5.5504E-03	-7.0391E-03
5.6300E-01 5.5275E-03	-7.0668E-03
5.6413E-01 5.5046E-03	-7.0848E-03
5.6525E-01 5.4816E-03	-7.1007E-03
5.6638E-01 5.4558E-03	-7.1092E-03
5.6750E-01 5.4243E-03	-7.1341E-03
5.6863E-01 5.3929E-03	-7.1795E-03
5.6975E-01 5.3614E-03	-7.1957E-03
5.7088E-01 5.3298E-03	-7.1973E-03
5.7200E-01 5.2983E-03	-7.2099E-03
5.7313E-01 5.2667E-03	-7.2269E-03
5.7425E-01 5.2352E-03	-7.2682E-03
5.7538E-01 5.2036E-03	-7.3095E-03
5.7650E-01 5.1720E-03	-7.3509E-03
5.7763E-01 5.1403E-03	-7.3663E-03
5.7875E-01 5.1087E-03	-7.3611E-03
5.7988E-01 5.0770E-03	-7.3974E-03
5.8100E-01 5.0454E-03	-7.4456E-03
5.8213E-01 5.0137E-03	-7.4718E-03
5.8325E-01 4.9820E-03	-7.5018E-03
5.8438E-01 4.9503E-03	-7.5445E-03
5.8550E-01 4.9185E-03	-7.5817E-03
5.8663E-01 4.8868E-03	-7.6120E-03
5.8775E-01 4.8550E-03	-7.6351E-03
5.8888E-01 4.8232E-03	-7.6546E-03
5.9000E-01 4.7914E-03	-7.6728E-03
5.9113E-01 4.7596E-03	-7.6956E-03
5.9225E-01 4.7270E-03	-7.7567E-03
5.9338E-01 4.6917E-03	-7.8131E-03
5.9450E-01 4.6565E-03	-7.8558E-03
5.9563E-01 4.6212E-03	-7.9068E-03
5.9675E-01 4.5859E-03	-7.9646E-03
5.9788E-01 4.5506E-03	-8.0117E-03
5.9900E-01 4.5152E-03	-8.0558E-03
6.0013E-01 4.4791E-03	-8.0886E-03
6.0125E-01 4.4363E-03	-8.1239E-03
6.0238E-01 4.3959E-03	-8.1762E-03
6.0350E-01 4.3598E-03	-8.2230E-03
6.0463E-01 4.3238E-03	-8.2630E-03
6.0575E-01 4.2878E-03	-8.3039E-03
6.0688E-01 4.2517E-03	-8.3453E-03
6.0800E-01 4.2156E-03	-8.3842E-03
6.0913E-01 4.1777E-03	-8.4256E-03
6.1025E-01 4.1397E-03	-8.4676E-03
6.1138E-01 4.1017E-03	-8.5113E-03
6.1250E-01 4.0637E-03	-8.5540E-03
6.1363E-01 4.0257E-03	-8.6021E-03
6.1475E-01 3.9876E-03	-8.6544E-03
6.1588E-01 3.9496E-03	-8.7110E-03
6.1700E-01 3.9094E-03	-8.7689E-03
6.1813E-01 3.8690E-03	-8.8226E-03
6.1925E-01 3.8285E-03	-8.8760E-03
6.2038E-01 3.7881E-03	-8.9284E-03
6.2150E-01 3.7476E-03	-8.9862E-03
6.2263E-01 3.7071E-03	-9.0509E-03
6.2375E-01 3.6666E-03	-9.0982E-03
6.2488E-01 3.6254E-03	-9.1369E-03
6.2600E-01 3.5840E-03	-9.1963E-03
6.2713E-01 3.5426E-03	-9.2575E-03
6.2825E-01 3.5012E-03	-9.3127E-03
6.2938E-01 3.4598E-03	-9.3797E-03
6.3050E-01 3.4183E-03	-9.4704E-03
6.3163E-01 3.3769E-03	-9.5429E-03
6.3275E-01 3.3335E-03	-9.6008E-03
6.3388E-01 3.2892E-03	-9.6683E-03
6.3500E-01 3.2449E-03	-9.7385E-03
6.3613E-01 3.2006E-03	-9.8046E-03
6.3725E-01 3.1562E-03	-9.8668E-03
6.3838E-01 3.1119E-03	-9.9152E-03
6.3950E-01 3.0675E-03	-9.9824E-03
6.4063E-01 3.0260E-03	-1.0075E-02
6.4175E-01 2.9867E-03	-1.0153E-02
6.4288E-01 2.9473E-03	-1.0223E-02
6.4400E-01 2.9049E-03	-1.0295E-02
6.4513E-01 2.8620E-03	-1.0368E-02
6.4625E-01 2.8192E-03	-1.0452E-02
6.4738E-01 2.7763E-03	-1.0544E-02
6.4850E-01 2.7329E-03	-1.0656E-02
6.4963E-01 2.6887E-03	-1.0753E-02
6.5075E-01 2.6445E-03	-1.0839E-02
6.5188E-01 2.6003E-03	-1.0920E-02
6.5300E-01 2.5561E-03	-1.1000E-02
6.5413E-01 2.5119E-03	-1.1078E-02
6.5525E-01 2.4677E-03	-1.1159E-02
6.5638E-01 2.4238E-03	-1.1247E-02
6.5750E-01 2.3807E-03	-1.1335E-02
6.5863E-01 2.3375E-03	-1.1422E-02
6.5975E-01 2.2944E-03	-1.1512E-02
6.6088E-01 2.2512E-03	-1.1605E-02
6.6200E-01 2.2080E-03	-1.1713E-02
6.6313E-01 2.1652E-03	-1.1824E-02
6.6425E-01 2.1264E-03	-1.1940E-02
6.6538E-01 2.0875E-03	-1.2047E-02
6.6650E-01 2.0486E-03	-1.2138E-02
6.6763E-01 2.0096E-03	-1.2248E-02
6.6875E-01 1.9707E-03	-1.2374E-02
6.6988E-01 1.9318E-03	-1.2504E-02
6.7100E-01 1.8928E-03	-1.2637E-02
6.7213E-01 1.8562E-03	-1.2790E-02
6.7325E-01 1.8196E-03	-1.2935E-02
6.7438E-01 1.7829E-03	-1.3053E-02
6.7550E-01 1.7463E-03	-1.3181E-02
6.7663E-01 1.7097E-03	-1.3321E-02
6.7775E-01 1.6730E-03	-1.3461E-02
6.7888E-01 1.6435E-03	-1.3601E-02
6.8000E-01 1.6160E-03	-1.3741E-02
6.8113E-01 1.5885E-03	-1.3879E-02
6.8225E-01 1.5609E-03	-1.4003E-02
6.8338E-01 1.5334E-03	-1.4133E-02
6.8450E-01 1.5059E-03	-1.4276E-02
6.8563E-01 1.4783E-03	-1.4417E-02
6.8675E-01 1.4578E-03	-1.4558E-02
6.8788E-01 1.4407E-03	-1.4678E-02
6.8900E-01 1.4294E-03	-1.4791E-02
6.9013E-01 1.4187E-03	-1.4997E-02
6.9125E-01 1.4080E-03	-1.5198E-02
6.9238E-01 1.3973E-03	-1.5383E-02
6.9350E-01 1.3902E-03	-1.5579E-02
6.9463E-01 1.3878E-03	-1.5791E-02
6.9575E-01 1.3853E-03	-1.5992E-02
6.9688E-01 1.3857E-03	-1.6188E-02
6.9800E-01 1.3868E-03	-1.6360E-02
6.9913E-01 1.3879E-03	-1.6528E-02
7.0025E-01 1.3937E-03	-1.6711E-02
7.0138E-01 1.4162E-03	-1.6893E-02
7.0250E-01 1.4387E-03	-1.7068E-02
7.0363E-01 1.4612E-03	-1.7251E-02
7.0475E-01 1.4836E-03	-1.7441E-02
7.0588E-01 1.5061E-03	-1.7647E-02
7.0700E-01 1.5285E-03	-1.7858E-02
7.0813E-01 1.5752E-03	-1.8014E-02
7.0925E-01 1.6219E-03	-1.8182E-02
7.1038E-01 1.6685E-03	-1.8390E-02
7.1150E-01 1.7152E-03	-1.8608E-02
7.1263E-01 1.7618E-03	-1.8837E-02
7.1375E-01 1.8084E-03	-1.9053E-02
7.1488E-01 1.8729E-03	-1.9260E-02
7.1600E-01 1.9424E-03	-1.9497E-02
7.1713E-01 2.0119E-03	-1.9732E-02
7.1825E-01 2.0814E-03	-1.9924E-02
7.1938E-01 2.1508E-03	-2.0107E-02
7.2050E-01 2.2203E-03	-2.0272E-02
7.2163E-01 2.3080E-03	-2.0447E-02
7.2275E-01 2.4103E-03	-2.0631E-02
7.2388E-01 2.5126E-03	-2.0795E-02
7.2500E-01 2.6149E-03	-2.0955E-02
7.2613E-01 2.7172E-03	-2.1200E-02
7.2725E-01 2.8195E-03	-2.1440E-02
7.2838E-01 2.9581E-03	-2.1656E-02
7.2950E-01 3.1696E-03	-2.1873E-02
7.3063E-01 3.3810E-03	-2.2090E-02
7.3175E-01 3.5925E-03	-2.2322E-02
7.3288E-01 3.8039E-03	-2.2562E-02
7.3400E-01 4.0153E-03	-2.2759E-02
7.3513E-01 4.2117E-03	-2.2955E-02
7.3625E-01 4.2877E-03	-2.3186E-02
7.3738E-01 4.3637E-03	-2.3409E-02
7.3850E-01 4.4396E-03	-2.3611E-02
7.3963E-01 4.5156E-03	-2.3797E-02
7.4075E-01 4.5915E-03	-2.3970E-02
7.4188E-01 4.6675E-03	-2.4134E-02
7.4300E-01 4.8235E-03	-2.4300E-02
7.4413E-01 4.9897E-03	-2.4474E-02
7.4525E-01 5.1557E-03	-2.4651E-02
7.4638E-01 5.3218E-03	-2.4832E-02
7.4750E-01 5.4879E-03	-2.5028E-02
7.4863E-01 5.6499E-03	-2.5243E-02
7.4975E-01 5.8087E-03	-2.5442E-02
7.5088E-01 5.9762E-03	-2.5621E-02
7.5200E-01 6.1461E-03	-2.5750E-02
7.5313E-01 6.3161E-03	-2.5878E-02
7.5425E-01 6.4860E-03	-2.6011E-02
7.5538E-01 6.6391E-03	-2.6123E-02
7.5650E-01 6.7588E-03	-2.6189E-02
7.5763E-01 6.8716E-03	-2.6304E-02
7.5875E-01 6.9496E-03	-2.6462E-02
7.5988E-01 7.0275E-03	-2.6636E-02
7.6100E-01 7.0904E-03	-2.6826E-02
7.6213E-01 7.1483E-03	-2.7038E-02
7.6325E-01 7.1686E-03	-2.7262E-02
7.6438E-01 7.1889E-03	-2.7480E-02
7.6550E-01 7.1630E-03	-2.7732E-02
7.6663E-01 7.0618E-03	-2.8025E-02
7.6775E-01 6.9606E-03	-2.8370E-02
7.6888E-01 6.8189E-03	-2.8772E-02
7.7000E-01 6.5906E-03	-2.9239E-02
7.7113E-01 6.3375E-03	-2.9832E-02
7.7225E-01 6.0451E-03	-3.0693E-02
7.7338E-01 5.6704E-03	-3.1752E-02
7.7450E-01 5.2759E-03	-3.3077E-02
7.7563E-01 4.9780E-03	-3.4781E-02
7.7675E-01 4.9164E-03	-3.7040E-02
7.7788E-01 5.3273E-03	-4.0033E-02
7.7900E-01 6.6970E-03	-4.3560E-02
7.8013E-01 9.5337E-03	-4.7420E-02
7.8125E-01 1.4685E-02	-5.1148E-02
7.8238E-01 2.1996E-02	-5.2388E-02
7.8350E-01 2.9374E-02	-4.9998E-02
7.8463E-01 3.4519E-02	-4.4726E-02
7.8575E-01 3.6469E-02	-3.9092E-02
7.8688E-01 3.6598E-02	-3.4333E-02
7.8800E-01 3.5955E-02	-3.0800E-02
7.8913E-01 3.4837E-02	-2.8186E-02
7.9025E-01 3.3684E-02	-2.6150E-02
7.9138E-01 3.2595E-02	-2.4656E-02
7.9250E-01 3.1592E-02	-2.3612E-02
7.9363E-01 3.0854E-02	-2.2818E-02
7.9475E-01 3.0044E-02	-2.2192E-02
7.9588E-01 2.9416E-02	-2.1669E-02
7.9700E-01 2.8885E-02	-2.1238E-02
7.9813E-01 2.8439E-02	-2.0806E-02
7.9925E-01 2.8038E-02	-2.0437E-02
8.0038E-01 2.7637E-02	-2.0121E-02
8.0150E-01 2.7236E-02	-1.9818E-02
8.0263E-01 2.6996E-02	-1.9536E-02
8.0375E-01 2.6885E-02	-1.9273E-02
8.0488E-01 2.6728E-02	-1.9025E-02
8.0600E-01 2.6558E-02	-1.8773E-02
8.0713E-01 2.6349E-02	-1.8528E-02
8.0825E-01 2.6161E-02	-1.8295E-02
8.0938E-01 2.6046E-02	-1.8123E-02
8.1050E-01 2.5931E-02	-1.8133E-02
8.1163E-01 2.5816E-02	-1.7924E-02
8.1275E-01 2.5758E-02	-1.7722E-02
8.1388E-01 2.5728E-02	-1.7533E-02
8.1500E-01 2.5600E-02	-1.7349E-02
8.1613E-01 2.5471E-02	-1.7143E-02
8.1725E-01 2.5419E-02	-1.6939E-02
8.1838E-01 2.5368E-02	-1.6740E-02
8.1950E-01 2.5316E-02	-1.6559E-02
8.2063E-01 2.5261E-02	-1.6403E-02
8.2175E-01 2.5202E-02	-1.6244E-02
8.2288E-01 2.5148E-02	-1.6082E-02
8.2400E-01 2.5096E-02	-1.5904E-02
8.2513E-01 2.5025E-02	-1.5728E-02
8.2625E-01 2.4957E-02	-1.5585E-02
8.2738E-01 2.4894E-02	-1.5438E-02
8.2850E-01 2.4832E-02	-1.5282E-02
8.2963E-01 2.4772E-02	-1.5119E-02
8.3075E-01 2.4709E-02	-1.4949E-02
8.3188E-01 2.4649E-02	-1.4790E-02
8.3300E-01 2.4589E-02	-1.4634E-02
8.3413E-01 2.4529E-02	-1.4482E-02
8.3525E-01 2.4469E-02	-1.4332E-02
8.3638E-01 2.4409E-02	-1.4185E-02
8.3750E-01 2.4348E-02	-1.4040E-02
8.3863E-01 2.4286E-02	-1.3895E-02
8.3975E-01 2.4223E-02	-1.3748E-02
8.4088E-01 2.4161E-02	-1.3600E-02
8.4200E-01 2.4099E-02	-1.3462E-02
8.4313E-01 2.4036E-02	-1.3326E-02
8.4425E-01 2.3975E-02	-1.3201E-02
8.4538E-01 2.3914E-02	-1.3079E-02
8.4650E-01 2.3853E-02	-1.2967E-02
8.4763E-01 2.3792E-02	-1.2855E-02
8.4875E-01 2.3731E-02	-1.2743E-02
8.4988E-01 2.3669E-02	-1.2643E-02
8.5100E-01 2.3607E-02	-1.2548E-02
8.5213E-01 2.3544E-02	-1.2452E-02
8.5325E-01 2.3481E-02	-1.2351E-02
8.5438E-01 2.3419E-02	-1.2230E-02
8.5550E-01 2.3355E-02	-1.2120E-02
8.5663E-01 2.3292E-02	-1.2023E-02
8.5775E-01 2.3228E-02	-1.1930E-02
8.5888E-01 2.3165E-02	-1.1840E-02
8.6000E-01 2.3101E-02	-1.1735E-02
8.6113E-01 2.3038E-02	-1.1630E-02
8.6225E-01 2.2975E-02	-1.1540E-02
8.6338E-01 2.2912E-02	-1.1446E-02
8.6450E-01 2.2849E-02	-1.1343E-02
8.6563E-01 2.2786E-02	-1.1249E-02
8.6675E-01 2.2721E-02	-1.1161E-02
8.6788E-01 2.2655E-02	-1.1064E-02
8.6900E-01 2.2589E-02	-1.0964E-02
8.7013E-01 2.2523E-02	-1.0869E-02
8.7125E-01 2.2457E-02	-1.0773E-02
8.7238E-01 2.2390E-02	-1.0681E-02
8.7350E-01 2.2322E-02	-1.0596E-02
8.7463E-01 2.2254E-02	-1.0518E-02
8.7575E-01 2.2187E-02	-1.0437E-02
8.7688E-01 2.2119E-02	-1.0353E-02
8.7800E-01 2.2050E-02	-1.0267E-02
8.7913E-01 2.1981E-02	-1.0183E-02
8.8025E-01 2.1912E-02	-1.0115E-02
8.8138E-01 2.1843E-02	-1.0048E-02
8.8250E-01 2.1774E-02	-9.9854E-03
8.8363E-01 2.1704E-02	-9.9247E-03
8.8475E-01 2.1634E-02	-9.8659E-03
8.8588E-01 2.1563E-02	-9.8071E-03
8.8700E-01 2.1493E-02	-9.7483E-03
8.8813E-01 2.1423E-02	-9.6826E-03
8.8925E-01 2.1353E-02	-9.6203E-03
8.9038E-01 2.1283E-02	-9.5697E-03
8.9150E-01 2.1214E-02	-9.5178E-03
8.9263E-01 2.1145E-02	-9.4645E-03
8.9375E-01 2.1076E-02	-9.4157E-03
8.9488E-01 2.1007E-02	-9.3692E-03
8.9600E-01 2.0939E-02	-9.3263E-03
8.9713E-01 2.0870E-02	-9.2833E-03
8.9825E-01 2.0802E-02	-9.2354E-03
8.9938E-01 2.0733E-02	-9.1871E-03
9.0050E-01 2.0664E-02	-9.1367E-03
9.0163E-01 2.0596E-02	-9.0854E-03
9.0275E-01 2.0527E-02	-9.0348E-03
9.0388E-01 2.0456E-02	-8.9831E-03
9.0500E-01 2.0385E-02	-8.9312E-03
9.0613E-01 2.0318E-02	-8.8792E-03
9.0725E-01 2.0250E-02	-8.8266E-03
9.0838E-01 2.0183E-02	-8.7719E-03
9.0950E-01 2.0116E-02	-8.7226E-03
9.1063E-01 2.0049E-02	-8.6802E-03
9.1175E-01 1.9980E-02	-8.6351E-03
9.1288E-01 1.9910E-02	-8.5886E-03
9.1400E-01 1.9840E-02	-8.5481E-03
9.1513E-01 1.9771E-02	-8.5089E-03
9.1625E-01 1.9701E-02	-8.4734E-03
9.1738E-01 1.9631E-02	-8.4360E-03
9.1850E-01 1.9561E-02	-8.3949E-03
9.1963E-01 1.9491E-02	-8.3600E-03
9.2075E-01 1.9422E-02	-8.3299E-03
9.2188E-01 1.9352E-02	-8.2998E-03
9.2300E-01 1.9277E-02	-8.2648E-03
9.2413E-01 1.9201E-02	-8.2252E-03
9.2525E-01 1.9125E-02	-8.1867E-03
9.2638E-01 1.9049E-02	-8.1525E-03
9.2750E-01 1.8972E-02	-8.1214E-03
9.2863E-01 1.8894E-02	-8.0940E-03
9.2975E-01 1.8815E-02	-8.0621E-03
9.3088E-01 1.8737E-02	-8.0279E-03
9.3200E-01 1.8659E-02	-7.9974E-03
9.3313E-01 1.8580E-02	-7.9670E-03
9.3425E-01 1.8497E-02	-7.9341E-03
9.3538E-01 1.8415E-02	-7.9031E-03
9.3650E-01 1.8333E-02	-7.8758E-03
9.3763E-01 1.8250E-02	-7.8499E-03
9.3875E-01 1.8164E-02	-7.8253E-03
9.3988E-01 1.8076E-02	-7.8050E-03
9.4100E-01 1.7988E-02	-7.7858E-03
9.4213E-01 1.7900E-02	-7.7639E-03
9.4325E-01 1.7811E-02	-7.7424E-03
9.4438E-01 1.7717E-02	-7.7218E-03
9.4550E-01 1.7623E-02	-7.7031E-03
9.4663E-01 1.7530E-02	-7.6867E-03
9.4775E-01 1.7436E-02	-7.6667E-03
9.4888E-01 1.7342E-02	-7.6448E-03
9.5000E-01 1.7245E-02	-7.6266E-03
9.5113E-01 1.7147E-02	-7.6086E-03
9.5225E-01 1.7048E-02	-7.5889E-03
9.5338E-01 1.6948E-02	-7.5679E-03
9.5450E-01 1.6845E-02	-7.5475E-03
9.5563E-01 1.6740E-02	-7.5272E-03
9.5675E-01 1.6635E-02	-7.5080E-03
9.5788E-01 1.6530E-02	-7.4889E-03
9.5900E-01 1.6419E-02	-7.4722E-03
9.6013E-01 1.6307E-02	-7.4585E-03
9.6125E-01 1.6187E-02	-7.4448E-03
9.6238E-01 1.6065E-02	-7.4330E-03
9.6350E-01 1.5939E-02	-7.4223E-03
9.6463E-01 1.5807E-02	-7.4163E-03
9.6575E-01 1.5668E-02	-7.4099E-03
9.6688E-01 1.5528E-02	-7.4003E-03
9.6800E-01 1.5387E-02	-7.3895E-03
9.6913E-01 1.5239E-02	-7.3783E-03
9.7025E-01 1.5089E-02	-7.3664E-03
9.7138E-01 1.4935E-02	-7.3893E-03
9.7250E-01 1.4781E-02	-7.4686E-03
9.7363E-01 1.4627E-02	-7.4773E-03
9.7475E-01 1.4466E-02	-7.4294E-03
9.7588E-01 1.4301E-02	-7.4007E-03
9.7700E-01 1.4136E-02	-7.3774E-03
9.7813E-01 1.3968E-02	-7.3911E-03
9.7925E-01 1.3774E-02	-7.3872E-03
9.8038E-01 1.3569E-02	-7.3388E-03
9.8150E-01 1.3358E-02	-7.3446E-03
9.8263E-01 1.3125E-02	-7.3747E-03
9.8375E-01 1.2893E-02	-7.3647E-03
9.8488E-01 1.2606E-02	-7.3346E-03
9.8600E-01 1.2332E-02	-7.3447E-03
9.8713E-01 1.2021E-02	-7.3532E-03
9.8825E-01 1.1691E-02	-7.3112E-03
9.8938E-01 1.1333E-02	-7.2957E-03
9.9050E-01 1.0956E-02	-7.3204E-03
9.9163E-01 1.0556E-02	-7.3982E-03
9.9275E-01 1.0144E-02	-7.5186E-03
9.9388E-01 9.6967E-03	-7.6039E-03
9.9500E-01 9.2268E-03	-7.6792E-03
9.9613E-01 8.7286E-03	-7.6751E-03
9.9725E-01 8.1851E-03	-7.6737E-03
9.9838E-01 7.5705E-03	-7.6810E-03
9.9950E-01 6.8391E-03	-7.6853E-03
1.0006E+00 5.6804E-03	-7.7821E-03
1.0018E+00 4.5489E-03	-8.0143E-03
1.0029E+00 3.8483E-03	-8.2874E-03
1.0040E+00 2.6449E-03	-8.6132E-03
1.0051E+00 1.3636E-03	-9.0085E-03
1.0063E+00 -1.3521E-04	-9.4969E-03
1.0074E+00 -1.7104E-03	-1.0113E-02
1.0085E+00 -3.9335E-03	-1.0909E-02
1.0096E+00 -6.3429E-03	-1.1965E-02
1.0108E+00 -9.3152E-03	-1.3413E-02
1.0119E+00 -1.2989E-02	-1.5474E-02
1.0130E+00 -1.7522E-02	-1.8545E-02
1.0141E+00 -2.3304E-02	-2.3378E-02
1.0153E+00 -3.0386E-02	-3.1486E-02
1.0164E+00 -3.8287E-02	-4.6012E-02
1.0175E+00 -4.1832E-02	-7.2670E-02
1.0186E+00 -2.2525E-02	-1.1222E-01
1.0198E+00 3.4881E-02	-1.2598E-01
1.0209E+00 7.4333E-02	-9.0933E-02
1.0220E+00 7.8162E-02	-5.6916E-02
1.0231E+00 7.1064E-02	-3.7525E-02
1.0243E+00 6.3691E-02	-2.6974E-02
1.0254E+00 5.7089E-02	-2.0913E-02
1.0265E+00 5.1998E-02	-1.7199E-02
1.0276E+00 4.7982E-02	-1.4790E-02
1.0288E+00 4.4641E-02	-1.3154E-02
1.0299E+00 4.2110E-02	-1.2000E-02
1.0310E+00 3.9975E-02	-1.1161E-02
1.0321E+00 3.8150E-02	-1.0535E-02
1.0333E+00 3.6606E-02	-1.0059E-02
1.0344E+00 3.5301E-02	-9.6903E-03
1.0355E+00 3.4133E-02	-9.4016E-03
1.0366E+00 3.3137E-02	-9.1730E-03
1.0378E+00 3.2370E-02	-8.9904E-03
1.0389E+00 3.1574E-02	-8.8437E-03
1.0400E+00 3.0908E-02	-8.7473E-03
1.0411E+00 3.0208E-02	-8.6510E-03
1.0423E+00 2.9660E-02	-8.5546E-03
1.0434E+00 2.9179E-02	-8.4583E-03
1.0445E+00 2.8737E-02	-8.3620E-03
1.0456E+00 2.8341E-02	-8.2581E-03
1.0468E+00 2.7960E-02	-8.1481E-03
1.0479E+00 2.7617E-02	-8.0381E-03
1.0490E+00 2.7295E-02	-7.9281E-03
1.0501E+00 2.6995E-02	-7.8255E-03
1.0513E+00 2.6715E-02	-7.7823E-03
1.0524E+00 2.6433E-02	-7.7390E-03
1.0535E+00 2.6198E-02	-7.6958E-03
1.0546E+00 2.5949E-02	-7.6526E-03
1.0558E+00 2.5725E-02	-7.6100E-03
1.0569E+00 2.5519E-02	-7.5678E-03
1.0580E+00 2.5315E-02	-7.5256E-03
1.0591E+00 2.5109E-02	-7.4834E-03
1.0603E+00 2.4921E-02	-7.4411E-03
1.0614E+00 2.4739E-02	-7.3989E-03
1.0625E+00 2.4568E-02	-7.3686E-03
1.0636E+00 2.4411E-02	-7.3531E-03
1.0648E+00 2.4254E-02	-7.3376E-03
1.0659E+00 2.4097E-02	-7.3214E-03
1.0670E+00 2.3940E-02	-7.3050E-03
1.0681E+00 2.3818E-02	-7.2913E-03
1.0693E+00 2.3695E-02	-7.2776E-03
1.0704E+00 2.3572E-02	-7.2639E-03
1.0715E+00 2.3449E-02	-7.2502E-03
1.0726E+00 2.3327E-02	-7.2366E-03
1.0738E+00 2.3204E-02	-7.2229E-03
1.0749E+00 2.3081E-02	-7.2092E-03
1.0760E+00 2.2959E-02	-7.1931E-03
1.0771E+00 2.2840E-02	-7.1772E-03
1.0783E+00 2.2751E-02	-7.1652E-03
1.0794E+00 2.2662E-02	-7.1532E-03
1.0805E+00 2.2574E-02	-7.1413E-03
1.0816E+00 2.2485E-02	-7.1293E-03
1.0828E+00 2.2396E-02	-7.1173E-03
1.0839E+00 2.2308E-02	-7.1054E-03
1.0850E+00 2.2219E-02	-7.0934E-03
1.0861E+00 2.2130E-02	-7.0920E-03
1.0873E+00 2.2046E-02	-7.0904E-03
1.0884E+00 2.1976E-02	-7.0881E-03
1.0895E+00 2.1905E-02	-7.0857E-03
1.0906E+00 2.1835E-02	-7.0833E-03
1.0918E+00 2.1765E-02	-7.0809E-03
1.0929E+00 2.1694E-02	-7.0785E-03
1.0940E+00 2.1624E-02	-7.0761E-03
1.0951E+00 2.1553E-02	-7.0726E-03
1.0963E+00 2.1483E-02	-7.0603E-03
1.0974E+00 2.1417E-02	-7.0453E-03
1.0985E+00 2.1361E-02	-7.0247E-03
1.0996E+00 2.1304E-02	-7.0042E-03
1.1008E+00 2.1247E-02	-6.9837E-03
1.1019E+00 2.1191E-02	-6.9632E-03
1.1030E+00 2.1134E-02	-6.9427E-03
1.1041E+00 2.1077E-02	-6.9221E-03
1.1053E+00 2.1020E-02	-6.9053E-03
1.1064E+00 2.0964E-02	-6.9012E-03
1.1075E+00 2.0910E-02	-6.8967E-03
1.1086E+00 2.0860E-02	-6.8918E-03
1.1098E+00 2.0809E-02	-6.8869E-03
1.1109E+00 2.0759E-02	-6.8819E-03
1.1120E+00 2.0709E-02	-6.8770E-03
1.1131E+00 2.0658E-02	-6.8770E-03
1.1143E+00 2.0608E-02	-6.8770E-03
1.1154E+00 2.0558E-02	-6.8757E-03
1.1165E+00 2.0507E-02	-6.8716E-03
1.1176E+00 2.0461E-02	-6.8682E-03
1.1188E+00 2.0417E-02	-6.8655E-03
1.1199E+00 2.0373E-02	-6.8628E-03
1.1210E+00 2.0330E-02	-6.8600E-03
1.1221E+00 2.0286E-02	-6.8573E-03
1.1233E+00 2.0242E-02	-6.8546E-03
1.1244E+00 2.0199E-02	-6.8518E-03
1.1255E+00 2.0155E-02	-6.8503E-03
1.1266E+00 2.0111E-02	-6.8503E-03
1.1278E+00 2.0073E-02	-6.8535E-03
1.1289E+00 2.0036E-02	-6.8583E-03
